system1Id,documentId,system2Id,system1rank,segmentId,trglang,srcIndex,system2rank,system1Number,srclang,judgeID,system2Number
RAC,-1,PKU,5,39,-1,39,2,-1,-1,annotator01,-1
SJTU,-1,PKU,5,39,-1,39,2,-1,-1,annotator01,-1
UFC,-1,PKU,5,39,-1,39,2,-1,-1,annotator01,-1
AMU,-1,CUUI,2,39,-1,39,3,-1,-1,annotator01,-1
AMU,-1,UMC,2,39,-1,39,4,-1,-1,annotator01,-1
AMU,-1,PKU,2,39,-1,39,2,-1,-1,annotator01,-1
CUUI,-1,UMC,3,39,-1,39,4,-1,-1,annotator01,-1
CUUI,-1,PKU,3,39,-1,39,2,-1,-1,annotator01,-1
UMC,-1,PKU,4,39,-1,39,2,-1,-1,annotator01,-1
IITB,-1,POST,4,42,-1,42,4,-1,-1,annotator01,-1
INPUT,-1,POST,4,42,-1,42,4,-1,-1,annotator01,-1
SJTU,-1,POST,4,42,-1,42,4,-1,-1,annotator01,-1
UFC,-1,POST,4,42,-1,42,4,-1,-1,annotator01,-1
IITB,-1,RAC,4,42,-1,42,4,-1,-1,annotator01,-1
INPUT,-1,RAC,4,42,-1,42,4,-1,-1,annotator01,-1
SJTU,-1,RAC,4,42,-1,42,4,-1,-1,annotator01,-1
UFC,-1,RAC,4,42,-1,42,4,-1,-1,annotator01,-1
IITB,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
INPUT,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
SJTU,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
UFC,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
IITB,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
INPUT,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
SJTU,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
UFC,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
POST,-1,RAC,4,42,-1,42,4,-1,-1,annotator01,-1
POST,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
POST,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
RAC,-1,CUUI,4,42,-1,42,2,-1,-1,annotator01,-1
RAC,-1,PKU,4,42,-1,42,5,-1,-1,annotator01,-1
CUUI,-1,PKU,2,42,-1,42,5,-1,-1,annotator01,-1
CAMB,-1,IPN,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,AMU,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,CUUI,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,IITB,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,INPUT,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,PKU,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,POST,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,RAC,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,SJTU,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,UFC,1,45,-1,45,4,-1,-1,annotator01,-1
CAMB,-1,UMC,1,45,-1,45,3,-1,-1,annotator01,-1
IPN,-1,AMU,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,CUUI,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,IITB,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,INPUT,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,NTHU,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,PKU,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,POST,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,RAC,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,SJTU,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,UFC,4,45,-1,45,4,-1,-1,annotator01,-1
IPN,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
AMU,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
CUUI,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
IITB,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
INPUT,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
NTHU,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
PKU,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
POST,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
RAC,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
SJTU,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
UFC,-1,UMC,4,45,-1,45,3,-1,-1,annotator01,-1
CAMB,-1,IITB,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,INPUT,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,IPN,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,PKU,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,POST,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,RAC,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,SJTU,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,UFC,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,IITB,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,INPUT,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,IPN,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,NTHU,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,PKU,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,POST,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,RAC,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,SJTU,1,48,-1,48,4,-1,-1,annotator01,-1
UMC,-1,UFC,1,48,-1,48,4,-1,-1,annotator01,-1
CAMB,-1,AMU,1,48,-1,48,1,-1,-1,annotator01,-1
UMC,-1,AMU,1,48,-1,48,1,-1,-1,annotator01,-1
CAMB,-1,CUUI,1,48,-1,48,1,-1,-1,annotator01,-1
UMC,-1,CUUI,1,48,-1,48,1,-1,-1,annotator01,-1
IITB,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
INPUT,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
IPN,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
NTHU,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
PKU,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
POST,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
RAC,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
SJTU,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
UFC,-1,AMU,4,48,-1,48,1,-1,-1,annotator01,-1
IITB,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
INPUT,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
IPN,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
NTHU,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
PKU,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
POST,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
RAC,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
SJTU,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
UFC,-1,CUUI,4,48,-1,48,1,-1,-1,annotator01,-1
AMU,-1,CUUI,1,48,-1,48,1,-1,-1,annotator01,-1
CAMB,-1,POST,5,51,-1,51,5,-1,-1,annotator01,-1
CAMB,-1,AMU,5,51,-1,51,2,-1,-1,annotator01,-1
CAMB,-1,PKU,5,51,-1,51,2,-1,-1,annotator01,-1
CAMB,-1,RAC,5,51,-1,51,2,-1,-1,annotator01,-1
CAMB,-1,CUUI,5,51,-1,51,5,-1,-1,annotator01,-1
POST,-1,AMU,5,51,-1,51,2,-1,-1,annotator01,-1
POST,-1,PKU,5,51,-1,51,2,-1,-1,annotator01,-1
POST,-1,RAC,5,51,-1,51,2,-1,-1,annotator01,-1
POST,-1,CUUI,5,51,-1,51,5,-1,-1,annotator01,-1
AMU,-1,PKU,2,51,-1,51,2,-1,-1,annotator01,-1
AMU,-1,RAC,2,51,-1,51,2,-1,-1,annotator01,-1
AMU,-1,CUUI,2,51,-1,51,5,-1,-1,annotator01,-1
PKU,-1,CUUI,2,51,-1,51,5,-1,-1,annotator01,-1
RAC,-1,CUUI,2,51,-1,51,5,-1,-1,annotator01,-1
POST,-1,AMU,4,54,-1,54,5,-1,-1,annotator01,-1
POST,-1,RAC,4,54,-1,54,2,-1,-1,annotator01,-1
POST,-1,CUUI,4,54,-1,54,5,-1,-1,annotator01,-1
POST,-1,PKU,4,54,-1,54,5,-1,-1,annotator01,-1
AMU,-1,RAC,5,54,-1,54,2,-1,-1,annotator01,-1
AMU,-1,CUUI,5,54,-1,54,5,-1,-1,annotator01,-1
AMU,-1,PKU,5,54,-1,54,5,-1,-1,annotator01,-1
RAC,-1,CUUI,2,54,-1,54,5,-1,-1,annotator01,-1
RAC,-1,PKU,2,54,-1,54,5,-1,-1,annotator01,-1
CUUI,-1,PKU,5,54,-1,54,5,-1,-1,annotator01,-1
CAMB,-1,POST,3,57,-1,57,4,-1,-1,annotator01,-1
CAMB,-1,IPN,3,57,-1,57,5,-1,-1,annotator01,-1
CAMB,-1,CUUI,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,IITB,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,INPUT,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,PKU,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,RAC,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,SJTU,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,UFC,3,57,-1,57,3,-1,-1,annotator01,-1
CAMB,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
POST,-1,IPN,4,57,-1,57,5,-1,-1,annotator01,-1
POST,-1,CUUI,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,IITB,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,INPUT,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,PKU,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,RAC,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,SJTU,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,UFC,4,57,-1,57,3,-1,-1,annotator01,-1
POST,-1,UMC,4,57,-1,57,4,-1,-1,annotator01,-1
IPN,-1,CUUI,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,IITB,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,INPUT,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,PKU,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,RAC,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,SJTU,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,UFC,5,57,-1,57,3,-1,-1,annotator01,-1
IPN,-1,UMC,5,57,-1,57,4,-1,-1,annotator01,-1
CUUI,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
IITB,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
INPUT,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
PKU,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
RAC,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
SJTU,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
UFC,-1,UMC,3,57,-1,57,4,-1,-1,annotator01,-1
CAMB,-1,POST,5,60,-1,60,3,-1,-1,annotator01,-1
CAMB,-1,AMU,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,IITB,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,INPUT,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,IPN,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,NTHU,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,PKU,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,SJTU,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,UFC,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,UMC,5,60,-1,60,5,-1,-1,annotator01,-1
CAMB,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
CAMB,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
POST,-1,AMU,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,IITB,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,INPUT,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,IPN,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,NTHU,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,PKU,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,SJTU,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,UFC,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,UMC,3,60,-1,60,5,-1,-1,annotator01,-1
POST,-1,RAC,3,60,-1,60,4,-1,-1,annotator01,-1
POST,-1,CUUI,3,60,-1,60,4,-1,-1,annotator01,-1
AMU,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
IITB,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
INPUT,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
IPN,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
NTHU,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
PKU,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
SJTU,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
UFC,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
UMC,-1,RAC,5,60,-1,60,4,-1,-1,annotator01,-1
AMU,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
IITB,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
INPUT,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
IPN,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
NTHU,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
PKU,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
SJTU,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
UFC,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
UMC,-1,CUUI,5,60,-1,60,4,-1,-1,annotator01,-1
RAC,-1,CUUI,4,60,-1,60,4,-1,-1,annotator01,-1
CAMB,-1,POST,3,63,-1,63,2,-1,-1,annotator01,-1
CAMB,-1,IPN,3,63,-1,63,5,-1,-1,annotator01,-1
CAMB,-1,CUUI,3,63,-1,63,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,3,63,-1,63,2,-1,-1,annotator01,-1
POST,-1,IPN,2,63,-1,63,5,-1,-1,annotator01,-1
POST,-1,CUUI,2,63,-1,63,4,-1,-1,annotator01,-1
POST,-1,NTHU,2,63,-1,63,2,-1,-1,annotator01,-1
IPN,-1,CUUI,5,63,-1,63,4,-1,-1,annotator01,-1
IPN,-1,NTHU,5,63,-1,63,2,-1,-1,annotator01,-1
CUUI,-1,NTHU,4,63,-1,63,2,-1,-1,annotator01,-1
CAMB,-1,POST,2,66,-1,66,5,-1,-1,annotator01,-1
CAMB,-1,AMU,2,66,-1,66,2,-1,-1,annotator01,-1
CAMB,-1,RAC,2,66,-1,66,3,-1,-1,annotator01,-1
CAMB,-1,SJTU,2,66,-1,66,4,-1,-1,annotator01,-1
POST,-1,AMU,5,66,-1,66,2,-1,-1,annotator01,-1
POST,-1,RAC,5,66,-1,66,3,-1,-1,annotator01,-1
POST,-1,SJTU,5,66,-1,66,4,-1,-1,annotator01,-1
AMU,-1,RAC,2,66,-1,66,3,-1,-1,annotator01,-1
AMU,-1,SJTU,2,66,-1,66,4,-1,-1,annotator01,-1
RAC,-1,SJTU,3,66,-1,66,4,-1,-1,annotator01,-1
CAMB,-1,AMU,4,69,-1,69,3,-1,-1,annotator01,-1
CAMB,-1,IPN,4,69,-1,69,5,-1,-1,annotator01,-1
CAMB,-1,UMC,4,69,-1,69,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,4,69,-1,69,4,-1,-1,annotator01,-1
AMU,-1,IPN,3,69,-1,69,5,-1,-1,annotator01,-1
AMU,-1,UMC,3,69,-1,69,4,-1,-1,annotator01,-1
AMU,-1,NTHU,3,69,-1,69,4,-1,-1,annotator01,-1
IPN,-1,UMC,5,69,-1,69,4,-1,-1,annotator01,-1
IPN,-1,NTHU,5,69,-1,69,4,-1,-1,annotator01,-1
UMC,-1,NTHU,4,69,-1,69,4,-1,-1,annotator01,-1
CAMB,-1,POST,5,72,-1,72,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,5,72,-1,72,2,-1,-1,annotator01,-1
CAMB,-1,AMU,5,72,-1,72,1,-1,-1,annotator01,-1
CAMB,-1,PKU,5,72,-1,72,4,-1,-1,annotator01,-1
POST,-1,NTHU,4,72,-1,72,2,-1,-1,annotator01,-1
POST,-1,AMU,4,72,-1,72,1,-1,-1,annotator01,-1
POST,-1,PKU,4,72,-1,72,4,-1,-1,annotator01,-1
NTHU,-1,AMU,2,72,-1,72,1,-1,-1,annotator01,-1
NTHU,-1,PKU,2,72,-1,72,4,-1,-1,annotator01,-1
AMU,-1,PKU,1,72,-1,72,4,-1,-1,annotator01,-1
CUUI,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
CUUI,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
IITB,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
IITB,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
INPUT,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
INPUT,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
IPN,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
IPN,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
POST,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
POST,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
SJTU,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
SJTU,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
UFC,-1,AMU,5,75,-1,75,3,-1,-1,annotator01,-1
UFC,-1,CAMB,5,75,-1,75,3,-1,-1,annotator01,-1
CUUI,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
IITB,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
INPUT,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
IPN,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
POST,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
SJTU,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
UFC,-1,RAC,5,75,-1,75,5,-1,-1,annotator01,-1
CUUI,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
IITB,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
INPUT,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
IPN,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
POST,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
SJTU,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
UFC,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
CUUI,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
IITB,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
INPUT,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
IPN,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
POST,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
SJTU,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
UFC,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
AMU,-1,RAC,3,75,-1,75,5,-1,-1,annotator01,-1
CAMB,-1,RAC,3,75,-1,75,5,-1,-1,annotator01,-1
AMU,-1,UMC,3,75,-1,75,5,-1,-1,annotator01,-1
CAMB,-1,UMC,3,75,-1,75,5,-1,-1,annotator01,-1
AMU,-1,NTHU,3,75,-1,75,4,-1,-1,annotator01,-1
CAMB,-1,NTHU,3,75,-1,75,4,-1,-1,annotator01,-1
RAC,-1,UMC,5,75,-1,75,5,-1,-1,annotator01,-1
RAC,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
UMC,-1,NTHU,5,75,-1,75,4,-1,-1,annotator01,-1
IPN,-1,AMU,2,78,-1,78,1,-1,-1,annotator01,-1
IPN,-1,SJTU,2,78,-1,78,3,-1,-1,annotator01,-1
IPN,-1,CUUI,2,78,-1,78,5,-1,-1,annotator01,-1
IPN,-1,PKU,2,78,-1,78,3,-1,-1,annotator01,-1
AMU,-1,SJTU,1,78,-1,78,3,-1,-1,annotator01,-1
AMU,-1,CUUI,1,78,-1,78,5,-1,-1,annotator01,-1
AMU,-1,PKU,1,78,-1,78,3,-1,-1,annotator01,-1
SJTU,-1,CUUI,3,78,-1,78,5,-1,-1,annotator01,-1
SJTU,-1,PKU,3,78,-1,78,3,-1,-1,annotator01,-1
CUUI,-1,PKU,5,78,-1,78,3,-1,-1,annotator01,-1
CUUI,-1,AMU,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,IITB,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,INPUT,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,IPN,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,NTHU,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,RAC,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,UFC,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,AMU,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,IITB,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,INPUT,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,IPN,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,NTHU,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,RAC,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,UFC,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,AMU,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,IITB,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,INPUT,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,IPN,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,NTHU,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,RAC,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,UFC,3,81,-1,81,5,-1,-1,annotator01,-1
CUUI,-1,CAMB,3,81,-1,81,3,-1,-1,annotator01,-1
POST,-1,CAMB,3,81,-1,81,3,-1,-1,annotator01,-1
SJTU,-1,CAMB,3,81,-1,81,3,-1,-1,annotator01,-1
CUUI,-1,UMC,3,81,-1,81,4,-1,-1,annotator01,-1
POST,-1,UMC,3,81,-1,81,4,-1,-1,annotator01,-1
SJTU,-1,UMC,3,81,-1,81,4,-1,-1,annotator01,-1
CUUI,-1,PKU,3,81,-1,81,5,-1,-1,annotator01,-1
POST,-1,PKU,3,81,-1,81,5,-1,-1,annotator01,-1
SJTU,-1,PKU,3,81,-1,81,5,-1,-1,annotator01,-1
AMU,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
IITB,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
INPUT,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
IPN,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
NTHU,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
RAC,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
UFC,-1,CAMB,5,81,-1,81,3,-1,-1,annotator01,-1
AMU,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
IITB,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
INPUT,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
IPN,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
NTHU,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
RAC,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
UFC,-1,UMC,5,81,-1,81,4,-1,-1,annotator01,-1
AMU,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
IITB,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
INPUT,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
IPN,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
NTHU,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
RAC,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
UFC,-1,PKU,5,81,-1,81,5,-1,-1,annotator01,-1
CAMB,-1,UMC,3,81,-1,81,4,-1,-1,annotator01,-1
CAMB,-1,PKU,3,81,-1,81,5,-1,-1,annotator01,-1
UMC,-1,PKU,4,81,-1,81,5,-1,-1,annotator01,-1
CAMB,-1,POST,3,84,-1,84,4,-1,-1,annotator01,-1
CAMB,-1,CUUI,3,84,-1,84,4,-1,-1,annotator01,-1
CAMB,-1,UMC,3,84,-1,84,3,-1,-1,annotator01,-1
CAMB,-1,IITB,3,84,-1,84,5,-1,-1,annotator01,-1
CAMB,-1,INPUT,3,84,-1,84,5,-1,-1,annotator01,-1
CAMB,-1,UFC,3,84,-1,84,5,-1,-1,annotator01,-1
POST,-1,CUUI,4,84,-1,84,4,-1,-1,annotator01,-1
POST,-1,UMC,4,84,-1,84,3,-1,-1,annotator01,-1
POST,-1,IITB,4,84,-1,84,5,-1,-1,annotator01,-1
POST,-1,INPUT,4,84,-1,84,5,-1,-1,annotator01,-1
POST,-1,UFC,4,84,-1,84,5,-1,-1,annotator01,-1
CUUI,-1,UMC,4,84,-1,84,3,-1,-1,annotator01,-1
CUUI,-1,IITB,4,84,-1,84,5,-1,-1,annotator01,-1
CUUI,-1,INPUT,4,84,-1,84,5,-1,-1,annotator01,-1
CUUI,-1,UFC,4,84,-1,84,5,-1,-1,annotator01,-1
UMC,-1,IITB,3,84,-1,84,5,-1,-1,annotator01,-1
UMC,-1,INPUT,3,84,-1,84,5,-1,-1,annotator01,-1
UMC,-1,UFC,3,84,-1,84,5,-1,-1,annotator01,-1
CAMB,-1,POST,5,87,-1,87,5,-1,-1,annotator01,-1
CAMB,-1,PKU,5,87,-1,87,2,-1,-1,annotator01,-1
CAMB,-1,CUUI,5,87,-1,87,2,-1,-1,annotator01,-1
CAMB,-1,NTHU,5,87,-1,87,5,-1,-1,annotator01,-1
POST,-1,PKU,5,87,-1,87,2,-1,-1,annotator01,-1
POST,-1,CUUI,5,87,-1,87,2,-1,-1,annotator01,-1
POST,-1,NTHU,5,87,-1,87,5,-1,-1,annotator01,-1
PKU,-1,CUUI,2,87,-1,87,2,-1,-1,annotator01,-1
PKU,-1,NTHU,2,87,-1,87,5,-1,-1,annotator01,-1
CUUI,-1,NTHU,2,87,-1,87,5,-1,-1,annotator01,-1
