srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system1rank,system2Number,system2Id,system2rank,system3Number,system3Id,system3rank,system4Number,system4Id,system4rank,system5Number,system5Id,system5rank,system6Number,system6Id,system6rank,system7Number,system7Id,system7rank,system8Number,system8Id,system8rank,system9Number,system9Id,system9rank,system10Number,system10Id,system10rank,system11Number,system11Id,system11rank,system12Number,system12Id,system12rank,system13Number,system13Id,system13rank,system14Number,system14Id,system14rank,system15Number,system15Id,system15rank
Complex,simple,858,-1,858,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,4,-1,NTHU,11,-1,PKU,4,-1,RAC,4,-1,SJTU,3,-1,UFC,4,-1,UMC,4,-1,CAMB,15,-1,src,4,-1,NUCLEA,4
Complex,simple,662,-1,662,combined0.3,-1,POST,12,-1,JMGR,9,-1,AMU,1,-1,CUUI,12,-1,IITB,3,-1,IPN,3,-1,NTHU,14,-1,PKU,9,-1,RAC,9,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,1,-1,src,3,-1,NUCLEA,15
Complex,simple,859,-1,859,combined0.3,-1,POST,4,-1,JMGR,5,-1,AMU,13,-1,CUUI,15,-1,IITB,6,-1,IPN,6,-1,NTHU,6,-1,PKU,1,-1,RAC,1,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,3,-1,src,6,-1,NUCLEA,14
Complex,simple,765,-1,765,combined0.3,-1,POST,10,-1,JMGR,7,-1,AMU,15,-1,CUUI,9,-1,IITB,1,-1,IPN,13,-1,NTHU,14,-1,PKU,12,-1,RAC,3,-1,SJTU,1,-1,UFC,3,-1,UMC,3,-1,CAMB,7,-1,src,3,-1,NUCLEA,11
Complex,simple,827,-1,827,combined0.3,-1,POST,8,-1,JMGR,2,-1,AMU,2,-1,CUUI,8,-1,IITB,5,-1,IPN,8,-1,NTHU,8,-1,PKU,1,-1,RAC,5,-1,SJTU,5,-1,UFC,8,-1,UMC,15,-1,CAMB,8,-1,src,8,-1,NUCLEA,2
Complex,simple,312,-1,312,combined0.3,-1,POST,13,-1,JMGR,13,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,15
Complex,simple,901,-1,901,combined0.3,-1,POST,11,-1,JMGR,1,-1,AMU,12,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,15,-1,PKU,1,-1,RAC,1,-1,SJTU,10,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,src,1,-1,NUCLEA,12
Complex,simple,234,-1,234,combined0.3,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,2,-1,IITB,2,-1,IPN,5,-1,NTHU,6,-1,PKU,6,-1,RAC,6,-1,SJTU,2,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,src,6,-1,NUCLEA,1
Complex,simple,65,-1,65,combined0.3,-1,POST,14,-1,JMGR,10,-1,AMU,8,-1,CUUI,15,-1,IITB,5,-1,IPN,10,-1,NTHU,9,-1,PKU,2,-1,RAC,2,-1,SJTU,5,-1,UFC,2,-1,UMC,5,-1,CAMB,1,-1,src,10,-1,NUCLEA,13
Complex,simple,1220,-1,1220,combined0.3,-1,POST,1,-1,JMGR,7,-1,AMU,7,-1,CUUI,1,-1,IITB,1,-1,IPN,7,-1,NTHU,1,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,6,-1,src,7,-1,NUCLEA,7
Complex,simple,463,-1,463,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,src,1,-1,NUCLEA,1
Complex,simple,287,-1,287,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,15,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,src,1,-1,NUCLEA,1
Complex,simple,1010,-1,1010,combined0.3,-1,POST,1,-1,JMGR,8,-1,AMU,1,-1,CUUI,9,-1,IITB,1,-1,IPN,9,-1,NTHU,9,-1,PKU,12,-1,RAC,13,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,14
Complex,simple,1230,-1,1230,combined0.3,-1,POST,11,-1,JMGR,9,-1,AMU,1,-1,CUUI,14,-1,IITB,2,-1,IPN,2,-1,NTHU,12,-1,PKU,2,-1,RAC,15,-1,SJTU,10,-1,UFC,2,-1,UMC,2,-1,CAMB,13,-1,src,2,-1,NUCLEA,8
Complex,simple,152,-1,152,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,15,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,3,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,src,4,-1,NUCLEA,4
Complex,simple,947,-1,947,combined0.3,-1,POST,6,-1,JMGR,11,-1,AMU,12,-1,CUUI,14,-1,IITB,4,-1,IPN,7,-1,NTHU,1,-1,PKU,15,-1,RAC,2,-1,SJTU,2,-1,UFC,7,-1,UMC,7,-1,CAMB,5,-1,src,7,-1,NUCLEA,13
Complex,simple,1179,-1,1179,combined0.3,-1,POST,4,-1,JMGR,1,-1,AMU,14,-1,CUUI,12,-1,IITB,4,-1,IPN,12,-1,NTHU,11,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,1,-1,CAMB,14,-1,src,4,-1,NUCLEA,1
Complex,simple,883,-1,883,combined0.3,-1,POST,6,-1,JMGR,2,-1,AMU,14,-1,CUUI,6,-1,IITB,1,-1,IPN,6,-1,NTHU,2,-1,PKU,2,-1,RAC,13,-1,SJTU,15,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,src,6,-1,NUCLEA,2
Complex,simple,852,-1,852,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,15,-1,CUUI,9,-1,IITB,1,-1,IPN,9,-1,NTHU,9,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,9,-1,UMC,4,-1,CAMB,8,-1,src,9,-1,NUCLEA,9
Complex,simple,1300,-1,1300,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,src,4,-1,NUCLEA,3
Complex,simple,68,-1,68,combined0.3,-1,POST,14,-1,JMGR,3,-1,AMU,3,-1,CUUI,15,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,2,-1,RAC,13,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,12,-1,src,3,-1,NUCLEA,1
Complex,simple,1202,-1,1202,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,11,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,src,1,-1,NUCLEA,13
Complex,simple,659,-1,659,combined0.3,-1,POST,15,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,13,-1,SJTU,3,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,src,4,-1,NUCLEA,4
Complex,simple,369,-1,369,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,11,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,11,-1,src,1,-1,NUCLEA,1
Complex,simple,158,-1,158,combined0.3,-1,POST,3,-1,JMGR,1,-1,AMU,1,-1,CUUI,4,-1,IITB,6,-1,IPN,6,-1,NTHU,12,-1,PKU,14,-1,RAC,14,-1,SJTU,6,-1,UFC,6,-1,UMC,6,-1,CAMB,4,-1,src,6,-1,NUCLEA,13
Complex,simple,800,-1,800,combined0.3,-1,POST,1,-1,JMGR,3,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,NTHU,11,-1,PKU,3,-1,RAC,11,-1,SJTU,9,-1,UFC,11,-1,UMC,10,-1,CAMB,3,-1,src,11,-1,NUCLEA,15
Complex,simple,767,-1,767,combined0.3,-1,POST,2,-1,JMGR,10,-1,AMU,1,-1,CUUI,15,-1,IITB,4,-1,IPN,14,-1,NTHU,4,-1,PKU,12,-1,RAC,4,-1,SJTU,2,-1,UFC,4,-1,UMC,9,-1,CAMB,10,-1,src,4,-1,NUCLEA,13
Complex,simple,1101,-1,1101,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,1,-1,IITB,1,-1,IPN,5,-1,NTHU,15,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,src,5,-1,NUCLEA,5
Complex,simple,779,-1,779,combined0.3,-1,POST,13,-1,JMGR,3,-1,AMU,10,-1,CUUI,2,-1,IITB,3,-1,IPN,12,-1,NTHU,14,-1,PKU,11,-1,RAC,1,-1,SJTU,3,-1,UFC,3,-1,UMC,8,-1,CAMB,15,-1,src,3,-1,NUCLEA,9
Complex,simple,1265,-1,1265,combined0.3,-1,POST,1,-1,JMGR,1,-1,AMU,3,-1,CUUI,14,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,13,-1,CAMB,3,-1,src,3,-1,NUCLEA,15
Complex,simple,1248,-1,1248,combined0.3,-1,POST,10,-1,JMGR,2,-1,AMU,1,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,15,-1,PKU,2,-1,RAC,2,-1,SJTU,14,-1,UFC,2,-1,UMC,10,-1,CAMB,13,-1,src,2,-1,NUCLEA,12
Complex,simple,935,-1,935,combined0.3,-1,POST,12,-1,JMGR,2,-1,AMU,2,-1,CUUI,13,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,10,-1,SJTU,1,-1,UFC,2,-1,UMC,15,-1,CAMB,14,-1,src,2,-1,NUCLEA,11
Complex,simple,925,-1,925,combined0.3,-1,POST,9,-1,JMGR,2,-1,AMU,1,-1,CUUI,8,-1,IITB,2,-1,IPN,9,-1,NTHU,9,-1,PKU,9,-1,RAC,7,-1,SJTU,5,-1,UFC,9,-1,UMC,9,-1,CAMB,2,-1,src,9,-1,NUCLEA,5
Complex,simple,440,-1,440,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,12
Complex,simple,54,-1,54,combined0.3,-1,POST,1,-1,JMGR,12,-1,AMU,13,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,NTHU,5,-1,PKU,3,-1,RAC,2,-1,SJTU,5,-1,UFC,5,-1,UMC,14,-1,CAMB,14,-1,src,5,-1,NUCLEA,3
Complex,simple,1135,-1,1135,combined0.3,-1,POST,6,-1,JMGR,1,-1,AMU,6,-1,CUUI,15,-1,IITB,1,-1,IPN,6,-1,NTHU,5,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,src,6,-1,NUCLEA,1
Complex,simple,258,-1,258,combined0.3,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,1,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,5,-1,src,6,-1,NUCLEA,6
Complex,simple,717,-1,717,combined0.3,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,11,-1,IITB,4,-1,IPN,4,-1,NTHU,14,-1,PKU,1,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,15,-1,src,4,-1,NUCLEA,13
Complex,simple,141,-1,141,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,15,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,12,-1,UFC,1,-1,UMC,13,-1,CAMB,14,-1,src,1,-1,NUCLEA,11
Complex,simple,459,-1,459,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,8,-1,CUUI,15,-1,IITB,1,-1,IPN,14,-1,NTHU,9,-1,PKU,11,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,src,1,-1,NUCLEA,12
Complex,simple,1129,-1,1129,combined0.3,-1,POST,13,-1,JMGR,2,-1,AMU,2,-1,CUUI,1,-1,IITB,2,-1,IPN,14,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,15,-1,CAMB,2,-1,src,2,-1,NUCLEA,2
Complex,simple,401,-1,401,combined0.3,-1,POST,10,-1,JMGR,5,-1,AMU,6,-1,CUUI,10,-1,IITB,1,-1,IPN,6,-1,NTHU,14,-1,PKU,10,-1,RAC,10,-1,SJTU,1,-1,UFC,6,-1,UMC,4,-1,CAMB,15,-1,src,6,-1,NUCLEA,3
Complex,simple,1291,-1,1291,combined0.3,-1,POST,3,-1,JMGR,12,-1,AMU,10,-1,CUUI,11,-1,IITB,3,-1,IPN,3,-1,NTHU,15,-1,PKU,1,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,12,-1,CAMB,12,-1,src,3,-1,NUCLEA,1
Complex,simple,918,-1,918,combined0.3,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,13,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,15,-1,CAMB,3,-1,src,4,-1,NUCLEA,13
Complex,simple,594,-1,594,combined0.3,-1,POST,13,-1,JMGR,13,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,15,-1,CAMB,12,-1,src,1,-1,NUCLEA,11
Complex,simple,783,-1,783,combined0.3,-1,POST,9,-1,JMGR,11,-1,AMU,11,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,11,-1,src,1,-1,NUCLEA,11
Complex,simple,879,-1,879,combined0.3,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,10,-1,IITB,1,-1,IPN,13,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,13,-1,UMC,9,-1,CAMB,5,-1,src,13,-1,NUCLEA,12
Complex,simple,1038,-1,1038,combined0.3,-1,POST,4,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,5,-1,src,6,-1,NUCLEA,6
Complex,simple,781,-1,781,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,1,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,11,-1,PKU,2,-1,RAC,2,-1,SJTU,10,-1,UFC,2,-1,UMC,2,-1,CAMB,11,-1,src,2,-1,NUCLEA,11
Complex,simple,992,-1,992,combined0.3,-1,POST,7,-1,JMGR,8,-1,AMU,10,-1,CUUI,6,-1,IITB,1,-1,IPN,10,-1,NTHU,10,-1,PKU,10,-1,RAC,1,-1,SJTU,1,-1,UFC,10,-1,UMC,9,-1,CAMB,1,-1,src,10,-1,NUCLEA,5
Complex,simple,361,-1,361,combined0.3,-1,POST,3,-1,JMGR,3,-1,AMU,7,-1,CUUI,3,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,6,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,15,-1,src,7,-1,NUCLEA,14
Complex,simple,1086,-1,1086,combined0.3,-1,POST,13,-1,JMGR,6,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,9,-1,NTHU,12,-1,PKU,1,-1,RAC,5,-1,SJTU,8,-1,UFC,9,-1,UMC,1,-1,CAMB,14,-1,src,9,-1,NUCLEA,6
Complex,simple,703,-1,703,combined0.3,-1,POST,6,-1,JMGR,4,-1,AMU,6,-1,CUUI,6,-1,IITB,2,-1,IPN,6,-1,NTHU,1,-1,PKU,6,-1,RAC,6,-1,SJTU,2,-1,UFC,6,-1,UMC,6,-1,CAMB,15,-1,src,6,-1,NUCLEA,4
Complex,simple,715,-1,715,combined0.3,-1,POST,14,-1,JMGR,6,-1,AMU,8,-1,CUUI,5,-1,IITB,1,-1,IPN,13,-1,NTHU,2,-1,PKU,8,-1,RAC,8,-1,SJTU,3,-1,UFC,8,-1,UMC,4,-1,CAMB,14,-1,src,8,-1,NUCLEA,6
Complex,simple,953,-1,953,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,1,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,15,-1,PKU,5,-1,RAC,14,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,src,5,-1,NUCLEA,5
Complex,simple,1295,-1,1295,combined0.3,-1,POST,13,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,15,-1,PKU,3,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,13,-1,src,5,-1,NUCLEA,4
Complex,simple,675,-1,675,combined0.3,-1,POST,6,-1,JMGR,1,-1,AMU,7,-1,CUUI,12,-1,IITB,2,-1,IPN,7,-1,NTHU,15,-1,PKU,7,-1,RAC,13,-1,SJTU,3,-1,UFC,7,-1,UMC,4,-1,CAMB,5,-1,src,7,-1,NUCLEA,14
Complex,simple,589,-1,589,combined0.3,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,3,-1,SJTU,1,-1,UFC,5,-1,UMC,14,-1,CAMB,4,-1,src,5,-1,NUCLEA,15
Complex,simple,179,-1,179,combined0.3,-1,POST,15,-1,JMGR,1,-1,AMU,4,-1,CUUI,12,-1,IITB,4,-1,IPN,4,-1,NTHU,14,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,13,-1,CAMB,3,-1,src,4,-1,NUCLEA,1
Complex,simple,1309,-1,1309,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,13,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,13,-1,src,2,-1,NUCLEA,15
Complex,simple,1305,-1,1305,combined0.3,-1,POST,3,-1,JMGR,2,-1,AMU,4,-1,CUUI,9,-1,IITB,4,-1,IPN,11,-1,NTHU,4,-1,PKU,15,-1,RAC,11,-1,SJTU,4,-1,UFC,11,-1,UMC,4,-1,CAMB,10,-1,src,11,-1,NUCLEA,1
Complex,simple,747,-1,747,combined0.3,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,14,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,14,-1,UFC,1,-1,UMC,13,-1,CAMB,12,-1,src,1,-1,NUCLEA,1
Complex,simple,1041,-1,1041,combined0.3,-1,POST,10,-1,JMGR,14,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,10,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,13,-1,CAMB,12,-1,src,2,-1,NUCLEA,15
Complex,simple,723,-1,723,combined0.3,-1,POST,15,-1,JMGR,9,-1,AMU,5,-1,CUUI,9,-1,IITB,1,-1,IPN,4,-1,NTHU,9,-1,PKU,6,-1,RAC,7,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,8,-1,src,9,-1,NUCLEA,3
Complex,simple,975,-1,975,combined0.3,-1,POST,8,-1,JMGR,11,-1,AMU,11,-1,CUUI,8,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,15,-1,src,11,-1,NUCLEA,1
Complex,simple,320,-1,320,combined0.3,-1,POST,15,-1,JMGR,10,-1,AMU,9,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,8,-1,UFC,1,-1,UMC,13,-1,CAMB,14,-1,src,1,-1,NUCLEA,10
Complex,simple,1002,-1,1002,combined0.3,-1,POST,14,-1,JMGR,3,-1,AMU,3,-1,CUUI,11,-1,IITB,3,-1,IPN,13,-1,NTHU,14,-1,PKU,1,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,12,-1,src,3,-1,NUCLEA,1
Complex,simple,626,-1,626,combined0.3,-1,POST,1,-1,JMGR,7,-1,AMU,1,-1,CUUI,7,-1,IITB,7,-1,IPN,7,-1,NTHU,7,-1,PKU,1,-1,RAC,1,-1,SJTU,7,-1,UFC,7,-1,UMC,15,-1,CAMB,6,-1,src,7,-1,NUCLEA,1
Complex,simple,428,-1,428,combined0.3,-1,POST,9,-1,JMGR,9,-1,AMU,14,-1,CUUI,9,-1,IITB,2,-1,IPN,7,-1,NTHU,9,-1,PKU,2,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,9,-1,CAMB,14,-1,src,2,-1,NUCLEA,7
Complex,simple,773,-1,773,combined0.3,-1,POST,9,-1,JMGR,12,-1,AMU,14,-1,CUUI,15,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,10,-1,SJTU,1,-1,UFC,1,-1,UMC,7,-1,CAMB,11,-1,src,1,-1,NUCLEA,8
Complex,simple,339,-1,339,combined0.3,-1,POST,11,-1,JMGR,11,-1,AMU,14,-1,CUUI,11,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,1
Complex,simple,284,-1,284,combined0.3,-1,POST,2,-1,JMGR,2,-1,AMU,2,-1,CUUI,1,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,2,-1,src,2,-1,NUCLEA,15
Complex,simple,601,-1,601,combined0.3,-1,POST,3,-1,JMGR,1,-1,AMU,1,-1,CUUI,5,-1,IITB,7,-1,IPN,7,-1,NTHU,5,-1,PKU,7,-1,RAC,3,-1,SJTU,13,-1,UFC,7,-1,UMC,15,-1,CAMB,14,-1,src,7,-1,NUCLEA,7
Complex,simple,457,-1,457,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,11,-1,UFC,1,-1,UMC,1,-1,CAMB,15,-1,src,1,-1,NUCLEA,11
Complex,simple,778,-1,778,combined0.3,-1,POST,5,-1,JMGR,9,-1,AMU,8,-1,CUUI,9,-1,IITB,2,-1,IPN,6,-1,NTHU,9,-1,PKU,1,-1,RAC,4,-1,SJTU,3,-1,UFC,9,-1,UMC,9,-1,CAMB,7,-1,src,9,-1,NUCLEA,9
Complex,simple,1077,-1,1077,combined0.3,-1,POST,10,-1,JMGR,1,-1,AMU,13,-1,CUUI,1,-1,IITB,13,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,13,-1,CAMB,10,-1,src,1,-1,NUCLEA,10
Complex,simple,1008,-1,1008,combined0.3,-1,POST,8,-1,JMGR,5,-1,AMU,7,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,8,-1,RAC,4,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,6,-1,src,8,-1,NUCLEA,3
Complex,simple,299,-1,299,combined0.3,-1,POST,10,-1,JMGR,10,-1,AMU,10,-1,CUUI,10,-1,IITB,1,-1,IPN,3,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,10,-1,src,4,-1,NUCLEA,10
Complex,simple,819,-1,819,combined0.3,-1,POST,13,-1,JMGR,15,-1,AMU,7,-1,CUUI,14,-1,IITB,7,-1,IPN,3,-1,NTHU,4,-1,PKU,5,-1,RAC,5,-1,SJTU,7,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,src,7,-1,NUCLEA,1
Complex,simple,450,-1,450,combined0.3,-1,POST,8,-1,JMGR,2,-1,AMU,14,-1,CUUI,15,-1,IITB,2,-1,IPN,2,-1,NTHU,9,-1,PKU,10,-1,RAC,10,-1,SJTU,7,-1,UFC,2,-1,UMC,1,-1,CAMB,12,-1,src,2,-1,NUCLEA,13
Complex,simple,348,-1,348,combined0.3,-1,POST,3,-1,JMGR,15,-1,AMU,1,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,3,-1,RAC,3,-1,SJTU,3,-1,UFC,3,-1,UMC,1,-1,CAMB,3,-1,src,3,-1,NUCLEA,3
Complex,simple,95,-1,95,combined0.3,-1,POST,1,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,6,-1,IPN,6,-1,NTHU,6,-1,PKU,1,-1,RAC,1,-1,SJTU,6,-1,UFC,6,-1,UMC,5,-1,CAMB,1,-1,src,6,-1,NUCLEA,6
Complex,simple,1234,-1,1234,combined0.3,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,15,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,src,1,-1,NUCLEA,1
Complex,simple,836,-1,836,combined0.3,-1,POST,14,-1,JMGR,1,-1,AMU,1,-1,CUUI,9,-1,IITB,7,-1,IPN,9,-1,NTHU,15,-1,PKU,9,-1,RAC,1,-1,SJTU,5,-1,UFC,9,-1,UMC,5,-1,CAMB,4,-1,src,9,-1,NUCLEA,8
Complex,simple,913,-1,913,combined0.3,-1,POST,9,-1,JMGR,3,-1,AMU,3,-1,CUUI,9,-1,IITB,1,-1,IPN,9,-1,NTHU,7,-1,PKU,3,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,3,-1,src,9,-1,NUCLEA,8
