,srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1id,system1rank,system2Number,system2id,system2rank,system3Number,system3id,system3rank,system4Number,system4id,system4rank,system5Number,system5id,system5rank,system6Number,system6id,system6rank,system7Number,system7id,system7rank,system8Number,system8id,system8rank,system9Number,system9id,system9rank,system10Number,system10id,system10rank,system11Number,system11id,system11rank,system12Number,system12id,system12rank,system13Number,system13id,system13rank,system14Number,system14id,system14rank
343,Complex,simple,827.0,-1,827.0,combined0.45,-1,POST,8,-1,JMGR,2,-1,AMU,2,-1,CUUI,8,-1,IITB,2,-1,IPN,8,-1,NTHU,8,-1,PKU,1,-1,RAC,2,-1,SJTU,2,-1,UFC,8,-1,UMC,14,-1,CAMB,8,-1,NUCLEA,2
344,Complex,simple,312.0,-1,312.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,14
345,Complex,simple,901.0,-1,901.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,11,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,11
346,Complex,simple,234.0,-1,234.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,6,-1,PKU,6,-1,RAC,6,-1,SJTU,2,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,1
347,Complex,simple,65.0,-1,65.0,combined0.45,-1,POST,14,-1,JMGR,10,-1,AMU,8,-1,CUUI,13,-1,IITB,5,-1,IPN,10,-1,NTHU,9,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,1,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,12
348,Complex,simple,1220.0,-1,1220.0,combined0.45,-1,POST,1,-1,JMGR,7,-1,AMU,7,-1,CUUI,1,-1,IITB,1,-1,IPN,7,-1,NTHU,1,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,1,-1,NUCLEA,7
349,Complex,simple,463.0,-1,463.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
350,Complex,simple,287.0,-1,287.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,14,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
351,Complex,simple,1010.0,-1,1010.0,combined0.45,-1,POST,1,-1,JMGR,7,-1,AMU,1,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,11,-1,RAC,12,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,13
352,Complex,simple,1230.0,-1,1230.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,14,-1,SJTU,9,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,1
353,Complex,simple,152.0,-1,152.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,14,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,NUCLEA,4
354,Complex,simple,947.0,-1,947.0,combined0.45,-1,POST,6,-1,JMGR,11,-1,AMU,10,-1,CUUI,14,-1,IITB,4,-1,IPN,7,-1,NTHU,1,-1,PKU,13,-1,RAC,2,-1,SJTU,2,-1,UFC,7,-1,UMC,7,-1,CAMB,5,-1,NUCLEA,12
355,Complex,simple,1179.0,-1,1179.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,13,-1,CUUI,11,-1,IITB,1,-1,IPN,11,-1,NTHU,10,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
356,Complex,simple,883.0,-1,883.0,combined0.45,-1,POST,6,-1,JMGR,2,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,6,-1,NTHU,2,-1,PKU,2,-1,RAC,13,-1,SJTU,14,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,2
357,Complex,simple,852.0,-1,852.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,14,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,7,-1,RAC,1,-1,SJTU,1,-1,UFC,8,-1,UMC,4,-1,CAMB,8,-1,NUCLEA,8
358,Complex,simple,1300.0,-1,1300.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,NUCLEA,3
359,Complex,simple,68.0,-1,68.0,combined0.45,-1,POST,13,-1,JMGR,4,-1,AMU,4,-1,CUUI,14,-1,IITB,4,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,3,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,NUCLEA,2
360,Complex,simple,1202.0,-1,1202.0,combined0.45,-1,POST,13,-1,JMGR,2,-1,AMU,2,-1,CUUI,13,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,2,-1,CAMB,11,-1,NUCLEA,12
361,Complex,simple,659.0,-1,659.0,combined0.45,-1,POST,13,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,4,-1,PKU,1,-1,RAC,12,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,4
362,Complex,simple,369.0,-1,369.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,10,-1,CUUI,10,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,1
363,Complex,simple,158.0,-1,158.0,combined0.45,-1,POST,3,-1,JMGR,1,-1,AMU,1,-1,CUUI,10,-1,IITB,4,-1,IPN,4,-1,NTHU,10,-1,PKU,13,-1,RAC,13,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,10,-1,NUCLEA,4
364,Complex,simple,800.0,-1,800.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,11,-1,SJTU,1,-1,UFC,11,-1,UMC,10,-1,CAMB,1,-1,NUCLEA,14
365,Complex,simple,767.0,-1,767.0,combined0.45,-1,POST,1,-1,JMGR,10,-1,AMU,1,-1,CUUI,14,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,8,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,8,-1,CAMB,10,-1,NUCLEA,13
366,Complex,simple,1101.0,-1,1101.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,1,-1,IITB,1,-1,IPN,5,-1,NTHU,14,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,5
367,Complex,simple,779.0,-1,779.0,combined0.45,-1,POST,12,-1,JMGR,2,-1,AMU,11,-1,CUUI,2,-1,IITB,2,-1,IPN,8,-1,NTHU,13,-1,PKU,10,-1,RAC,1,-1,SJTU,2,-1,UFC,2,-1,UMC,2,-1,CAMB,14,-1,NUCLEA,9
368,Complex,simple,1265.0,-1,1265.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,1,-1,NUCLEA,14
369,Complex,simple,1248.0,-1,1248.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,12,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,1
370,Complex,simple,935.0,-1,935.0,combined0.45,-1,POST,11,-1,JMGR,2,-1,AMU,2,-1,CUUI,11,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,2,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,14,-1,CAMB,13,-1,NUCLEA,10
371,Complex,simple,925.0,-1,925.0,combined0.45,-1,POST,9,-1,JMGR,1,-1,AMU,1,-1,CUUI,8,-1,IITB,1,-1,IPN,9,-1,NTHU,9,-1,PKU,9,-1,RAC,7,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,1,-1,NUCLEA,1
372,Complex,simple,440.0,-1,440.0,combined0.45,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,14
373,Complex,simple,54.0,-1,54.0,combined0.45,-1,POST,1,-1,JMGR,3,-1,AMU,12,-1,CUUI,3,-1,IITB,3,-1,IPN,3,-1,NTHU,3,-1,PKU,10,-1,RAC,1,-1,SJTU,3,-1,UFC,3,-1,UMC,13,-1,CAMB,13,-1,NUCLEA,10
374,Complex,simple,1135.0,-1,1135.0,combined0.45,-1,POST,6,-1,JMGR,1,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,6,-1,NTHU,5,-1,PKU,6,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,6,-1,NUCLEA,1
375,Complex,simple,258.0,-1,258.0,combined0.45,-1,POST,6,-1,JMGR,6,-1,AMU,6,-1,CUUI,6,-1,IITB,1,-1,IPN,1,-1,NTHU,6,-1,PKU,1,-1,RAC,6,-1,SJTU,1,-1,UFC,6,-1,UMC,6,-1,CAMB,1,-1,NUCLEA,6
376,Complex,simple,717.0,-1,717.0,combined0.45,-1,POST,4,-1,JMGR,1,-1,AMU,1,-1,CUUI,4,-1,IITB,4,-1,IPN,4,-1,NTHU,13,-1,PKU,1,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,12
377,Complex,simple,141.0,-1,141.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,14,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,11,-1,UFC,1,-1,UMC,12,-1,CAMB,13,-1,NUCLEA,10
378,Complex,simple,459.0,-1,459.0,combined0.45,-1,POST,12,-1,JMGR,1,-1,AMU,7,-1,CUUI,14,-1,IITB,1,-1,IPN,13,-1,NTHU,8,-1,PKU,10,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,9,-1,NUCLEA,11
379,Complex,simple,1129.0,-1,1129.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,13,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,1,-1,NUCLEA,1
380,Complex,simple,401.0,-1,401.0,combined0.45,-1,POST,9,-1,JMGR,5,-1,AMU,6,-1,CUUI,9,-1,IITB,1,-1,IPN,6,-1,NTHU,13,-1,PKU,9,-1,RAC,9,-1,SJTU,1,-1,UFC,6,-1,UMC,4,-1,CAMB,14,-1,NUCLEA,1
381,Complex,simple,1291.0,-1,1291.0,combined0.45,-1,POST,1,-1,JMGR,9,-1,AMU,9,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,14,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,9,-1,CAMB,9,-1,NUCLEA,1
382,Complex,simple,918.0,-1,918.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,12,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,14,-1,CAMB,3,-1,NUCLEA,12
383,Complex,simple,594.0,-1,594.0,combined0.45,-1,POST,12,-1,JMGR,12,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,14,-1,CAMB,11,-1,NUCLEA,10
384,Complex,simple,783.0,-1,783.0,combined0.45,-1,POST,8,-1,JMGR,10,-1,AMU,10,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,10,-1,NUCLEA,10
385,Complex,simple,879.0,-1,879.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,10,-1,IITB,1,-1,IPN,13,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,13,-1,UMC,9,-1,CAMB,8,-1,NUCLEA,12
386,Complex,simple,1038.0,-1,1038.0,combined0.45,-1,POST,1,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,1,-1,NTHU,5,-1,PKU,5,-1,RAC,5,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,5,-1,NUCLEA,5
387,Complex,simple,781.0,-1,781.0,combined0.45,-1,POST,10,-1,JMGR,10,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,10,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,10
388,Complex,simple,992.0,-1,992.0,combined0.45,-1,POST,7,-1,JMGR,8,-1,AMU,10,-1,CUUI,2,-1,IITB,2,-1,IPN,10,-1,NTHU,10,-1,PKU,10,-1,RAC,2,-1,SJTU,2,-1,UFC,10,-1,UMC,9,-1,CAMB,2,-1,NUCLEA,1
389,Complex,simple,361.0,-1,361.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,7,-1,CUUI,1,-1,IITB,1,-1,IPN,7,-1,NTHU,7,-1,PKU,7,-1,RAC,6,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,14,-1,NUCLEA,13
390,Complex,simple,1086.0,-1,1086.0,combined0.45,-1,POST,11,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,9,-1,NTHU,11,-1,PKU,1,-1,RAC,1,-1,SJTU,8,-1,UFC,9,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
391,Complex,simple,703.0,-1,703.0,combined0.45,-1,POST,7,-1,JMGR,5,-1,AMU,7,-1,CUUI,7,-1,IITB,1,-1,IPN,7,-1,NTHU,1,-1,PKU,7,-1,RAC,7,-1,SJTU,1,-1,UFC,7,-1,UMC,7,-1,CAMB,4,-1,NUCLEA,5
392,Complex,simple,715.0,-1,715.0,combined0.45,-1,POST,12,-1,JMGR,6,-1,AMU,8,-1,CUUI,4,-1,IITB,1,-1,IPN,14,-1,NTHU,1,-1,PKU,8,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,5,-1,CAMB,12,-1,NUCLEA,6
393,Complex,simple,953.0,-1,953.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,1,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,14,-1,PKU,5,-1,RAC,13,-1,SJTU,1,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,5
394,Complex,simple,1295.0,-1,1295.0,combined0.45,-1,POST,4,-1,JMGR,4,-1,AMU,4,-1,CUUI,4,-1,IITB,1,-1,IPN,4,-1,NTHU,14,-1,PKU,3,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,4,-1,NUCLEA,13
395,Complex,simple,675.0,-1,675.0,combined0.45,-1,POST,6,-1,JMGR,1,-1,AMU,7,-1,CUUI,11,-1,IITB,2,-1,IPN,7,-1,NTHU,14,-1,PKU,7,-1,RAC,12,-1,SJTU,2,-1,UFC,7,-1,UMC,4,-1,CAMB,5,-1,NUCLEA,13
396,Complex,simple,589.0,-1,589.0,combined0.45,-1,POST,5,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,5,-1,PKU,5,-1,RAC,1,-1,SJTU,1,-1,UFC,5,-1,UMC,13,-1,CAMB,4,-1,NUCLEA,14
397,Complex,simple,179.0,-1,179.0,combined0.45,-1,POST,14,-1,JMGR,1,-1,AMU,4,-1,CUUI,11,-1,IITB,4,-1,IPN,4,-1,NTHU,13,-1,PKU,4,-1,RAC,4,-1,SJTU,4,-1,UFC,4,-1,UMC,12,-1,CAMB,1,-1,NUCLEA,1
398,Complex,simple,1309.0,-1,1309.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,14
399,Complex,simple,1305.0,-1,1305.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,11,-1,NTHU,1,-1,PKU,14,-1,RAC,11,-1,SJTU,1,-1,UFC,11,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,1
400,Complex,simple,747.0,-1,747.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,13,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,13,-1,UFC,1,-1,UMC,12,-1,CAMB,11,-1,NUCLEA,1
401,Complex,simple,1041.0,-1,1041.0,combined0.45,-1,POST,9,-1,JMGR,13,-1,AMU,2,-1,CUUI,2,-1,IITB,2,-1,IPN,2,-1,NTHU,2,-1,PKU,9,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,12,-1,CAMB,11,-1,NUCLEA,14
402,Complex,simple,723.0,-1,723.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,5,-1,CUUI,9,-1,IITB,1,-1,IPN,4,-1,NTHU,9,-1,PKU,6,-1,RAC,7,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,8,-1,NUCLEA,1
403,Complex,simple,975.0,-1,975.0,combined0.45,-1,POST,8,-1,JMGR,11,-1,AMU,11,-1,CUUI,8,-1,IITB,1,-1,IPN,10,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,11,-1,CAMB,14,-1,NUCLEA,1
404,Complex,simple,320.0,-1,320.0,combined0.45,-1,POST,14,-1,JMGR,9,-1,AMU,8,-1,CUUI,9,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,7,-1,UFC,1,-1,UMC,9,-1,CAMB,13,-1,NUCLEA,9
405,Complex,simple,1002.0,-1,1002.0,combined0.45,-1,POST,13,-1,JMGR,1,-1,AMU,1,-1,CUUI,11,-1,IITB,1,-1,IPN,12,-1,NTHU,13,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,1
406,Complex,simple,626.0,-1,626.0,combined0.45,-1,POST,1,-1,JMGR,6,-1,AMU,1,-1,CUUI,6,-1,IITB,6,-1,IPN,6,-1,NTHU,6,-1,PKU,1,-1,RAC,1,-1,SJTU,6,-1,UFC,6,-1,UMC,14,-1,CAMB,6,-1,NUCLEA,1
407,Complex,simple,428.0,-1,428.0,combined0.45,-1,POST,8,-1,JMGR,8,-1,AMU,13,-1,CUUI,8,-1,IITB,2,-1,IPN,6,-1,NTHU,8,-1,PKU,2,-1,RAC,2,-1,SJTU,1,-1,UFC,2,-1,UMC,8,-1,CAMB,13,-1,NUCLEA,6
408,Complex,simple,773.0,-1,773.0,combined0.45,-1,POST,8,-1,JMGR,11,-1,AMU,13,-1,CUUI,14,-1,IITB,1,-1,IPN,1,-1,NTHU,12,-1,PKU,1,-1,RAC,9,-1,SJTU,1,-1,UFC,1,-1,UMC,6,-1,CAMB,9,-1,NUCLEA,7
409,Complex,simple,339.0,-1,339.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,13,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,14,-1,NUCLEA,1
410,Complex,simple,284.0,-1,284.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
411,Complex,simple,601.0,-1,601.0,combined0.45,-1,POST,10,-1,JMGR,1,-1,AMU,1,-1,CUUI,12,-1,IITB,3,-1,IPN,3,-1,NTHU,12,-1,PKU,3,-1,RAC,10,-1,SJTU,3,-1,UFC,3,-1,UMC,3,-1,CAMB,14,-1,NUCLEA,3
412,Complex,simple,457.0,-1,457.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,13,-1,NUCLEA,1
413,Complex,simple,778.0,-1,778.0,combined0.45,-1,POST,5,-1,JMGR,9,-1,AMU,7,-1,CUUI,9,-1,IITB,2,-1,IPN,7,-1,NTHU,9,-1,PKU,1,-1,RAC,4,-1,SJTU,2,-1,UFC,9,-1,UMC,9,-1,CAMB,6,-1,NUCLEA,9
414,Complex,simple,1077.0,-1,1077.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,12,-1,CUUI,1,-1,IITB,12,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,12,-1,CAMB,1,-1,NUCLEA,1
415,Complex,simple,1008.0,-1,1008.0,combined0.45,-1,POST,8,-1,JMGR,5,-1,AMU,7,-1,CUUI,8,-1,IITB,1,-1,IPN,8,-1,NTHU,8,-1,PKU,8,-1,RAC,4,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,6,-1,NUCLEA,3
416,Complex,simple,299.0,-1,299.0,combined0.45,-1,POST,9,-1,JMGR,9,-1,AMU,9,-1,CUUI,9,-1,IITB,1,-1,IPN,3,-1,NTHU,4,-1,PKU,4,-1,RAC,4,-1,SJTU,1,-1,UFC,4,-1,UMC,4,-1,CAMB,9,-1,NUCLEA,9
417,Complex,simple,819.0,-1,819.0,combined0.45,-1,POST,12,-1,JMGR,14,-1,AMU,5,-1,CUUI,13,-1,IITB,5,-1,IPN,3,-1,NTHU,3,-1,PKU,10,-1,RAC,10,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,1
418,Complex,simple,450.0,-1,450.0,combined0.45,-1,POST,7,-1,JMGR,2,-1,AMU,13,-1,CUUI,14,-1,IITB,2,-1,IPN,2,-1,NTHU,8,-1,PKU,9,-1,RAC,9,-1,SJTU,2,-1,UFC,2,-1,UMC,1,-1,CAMB,12,-1,NUCLEA,9
419,Complex,simple,348.0,-1,348.0,combined0.45,-1,POST,1,-1,JMGR,14,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
420,Complex,simple,95.0,-1,95.0,combined0.45,-1,POST,1,-1,JMGR,5,-1,AMU,5,-1,CUUI,5,-1,IITB,5,-1,IPN,5,-1,NTHU,5,-1,PKU,1,-1,RAC,1,-1,SJTU,5,-1,UFC,5,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,5
421,Complex,simple,1234.0,-1,1234.0,combined0.45,-1,POST,1,-1,JMGR,1,-1,AMU,1,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,1,-1,NUCLEA,1
422,Complex,simple,836.0,-1,836.0,combined0.45,-1,POST,8,-1,JMGR,1,-1,AMU,1,-1,CUUI,8,-1,IITB,7,-1,IPN,8,-1,NTHU,14,-1,PKU,8,-1,RAC,1,-1,SJTU,5,-1,UFC,8,-1,UMC,5,-1,CAMB,1,-1,NUCLEA,13
423,Complex,simple,913.0,-1,913.0,combined0.45,-1,POST,9,-1,JMGR,4,-1,AMU,4,-1,CUUI,9,-1,IITB,1,-1,IPN,9,-1,NTHU,3,-1,PKU,4,-1,RAC,9,-1,SJTU,1,-1,UFC,9,-1,UMC,9,-1,CAMB,4,-1,NUCLEA,8
424,Complex,simple,1242.0,-1,1242.0,combined0.45,-1,POST,1,-1,JMGR,10,-1,AMU,10,-1,CUUI,1,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,14,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,10,-1,CAMB,10,-1,NUCLEA,1
425,Complex,simple,834.0,-1,834.0,combined0.45,-1,POST,1,-1,JMGR,8,-1,AMU,8,-1,CUUI,8,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,8,-1,SJTU,1,-1,UFC,8,-1,UMC,8,-1,CAMB,7,-1,NUCLEA,8
426,Complex,simple,658.0,-1,658.0,combined0.45,-1,POST,14,-1,JMGR,9,-1,AMU,11,-1,CUUI,5,-1,IITB,1,-1,IPN,5,-1,NTHU,1,-1,PKU,4,-1,RAC,13,-1,SJTU,5,-1,UFC,5,-1,UMC,1,-1,CAMB,11,-1,NUCLEA,9
427,Complex,simple,272.0,-1,272.0,combined0.45,-1,POST,13,-1,JMGR,10,-1,AMU,10,-1,CUUI,13,-1,IITB,1,-1,IPN,1,-1,NTHU,1,-1,PKU,1,-1,RAC,1,-1,SJTU,1,-1,UFC,1,-1,UMC,1,-1,CAMB,10,-1,NUCLEA,9
428,Complex,simple,38.0,-1,38.0,combined0.45,-1,POST,3,-1,JMGR,3,-1,AMU,1,-1,CUUI,11,-1,IITB,2,-1,IPN,3,-1,NTHU,11,-1,PKU,3,-1,RAC,3,-1,SJTU,13,-1,UFC,3,-1,UMC,3,-1,CAMB,3,-1,NUCLEA,14
